collect_year,playerId,playerName,teamName,isRetire,isPlayer,isQualified,hitterGameCount,hitterAb,hitterHra,hitterObp,hitterSlg,hitterOps,hitterIsop,hitterBabip,hitterWoba,hitterWrcPlus,hitterHr,hitterRbi,hitterRun,hitterHit,hitterH2,hitterH3,hitterBb,hitterHp,hitterKk,hitterSb,hitterCs,hitterGd,hitterWpa,hitterWar,sort_source
2025,68904,오영수,NC,N,Y,False,67,155,0.232258064516129,0.335,0.323,0.658,0.091,0.314,0.31,88.5,3,23,14,36,5,0,22,2,47,3,,,0.437,0.26,hitterWpa
2025,50204,박지훈,두산,N,Y,False,37,48,0.4166666666666666,0.481,0.563,1.044,0.1459999999999999,0.543,0.45,195.2,1,8,11,20,4,0,5,1,12,1,,,0.541,0.81,hitterWpa
2025,66354,주효상,KIA,N,Y,False,8,15,0.3333333333333333,0.412,0.467,0.879,0.134,0.455,0.389,145.2,0,1,1,5,2,0,2,0,4,0,,,0.557,0.14,hitterWpa
2025,54236,임종성,두산,N,Y,False,33,83,0.2771084337349397,0.307,0.398,0.705,0.121,0.375,0.314,98.0,2,11,7,23,4,0,3,1,26,1,,,0.559,0.26,hitterWpa
2025,55530,박찬형,롯데,N,Y,False,48,129,0.3410852713178294,0.419,0.504,0.923,0.1629999999999999,0.406,0.403,146.8,3,19,21,44,8,2,11,7,26,1,,,0.601,1.26,hitterWpa
2025,51203,안재석,두산,N,Y,False,35,135,0.3185185185185185,0.37,0.541,0.911,0.222,0.375,0.391,152.1,4,20,25,43,16,1,11,0,27,2,,,0.949,1.66,hitterWpa
2025,55832,이율예,SSG,N,Y,False,8,13,0.2307692307692307,0.231,0.923,1.154,0.6920000000000001,0.0,0.45,157.6,3,7,3,3,0,0,0,0,6,0,,,0.776,0.05,hitterSlg
2025,50304,김병휘,키움,N,Y,False,7,4,0.25,0.5,0.25,0.75,0.0,0.333,0.39,148.3,0,0,2,1,0,0,2,0,1,0,,,-0.031,0.08,hitterObp
2025,64166,배정대,KT,N,Y,False,99,240,0.2041666666666666,0.279,0.292,0.571,0.088,0.267,0.268,56.4,2,28,25,49,11,2,19,7,65,6,,,-2.205,-0.13,hitterSb
2025,50150,손호영,롯데,N,Y,False,97,328,0.25,0.313,0.323,0.636,0.073,0.298,0.291,71.4,4,41,39,82,12,0,22,10,66,7,,,-1.927,-0.18,hitterSb
2025,69995,서호철,NC,N,Y,False,103,263,0.2661596958174905,0.301,0.335,0.636,0.069,0.315,0.287,72.6,3,30,25,70,7,1,8,7,51,7,,,-1.791,0.02,hitterSb
2025,55252,박준순,두산,N,Y,False,91,282,0.2836879432624113,0.307,0.379,0.686,0.095,0.338,0.307,89.6,4,19,34,80,11,2,10,1,56,10,,,-1.271,-0.04,hitterSb
2025,64006,심우준,한화,N,Y,False,94,247,0.2307692307692307,0.287,0.3,0.587,0.0689999999999999,0.279,0.27,58.8,2,22,39,57,9,1,17,3,49,11,,,-1.768,0.39,hitterSb
2025,50357,박주홍,키움,N,Y,False,102,248,0.2258064516129032,0.31,0.331,0.641,0.105,0.303,0.295,80.2,3,23,33,56,11,3,30,1,72,11,,,-1.084,0.39,hitterSb
2025,64004,김민혁,KT,N,Y,False,106,380,0.2868421052631579,0.341,0.329,0.67,0.042,0.321,0.314,88.0,0,35,52,109,12,2,25,7,41,11,,,-0.8,0.76,hitterSb
2025,52504,김동혁,롯데,N,Y,False,93,89,0.2247191011235955,0.373,0.292,0.665,0.0669999999999999,0.317,0.317,88.8,0,6,19,20,4,1,18,3,26,13,,,-0.799,0.75,hitterSb
2025,52803,김태윤,SSG,N,Y,False,8,2,0.5,0.75,0.5,1.25,0.0,0.5,0.585,286.8,0,0,0,1,0,0,2,0,0,1,,,0.033,0.08,hitterOps
2025,78288,최재훈,한화,N,Y,False,121,269,0.2862453531598513,0.414,0.353,0.767,0.067,0.336,0.362,123.8,1,35,28,77,15,0,46,17,48,1,,,0.181,2.81,hitterWar
2025,54815,정현승,SSG,N,Y,False,3,2,0.5,0.5,1.0,1.5,0.5,0.5,0.62,325.3,0,0,0,1,1,0,0,0,0,0,,,0.048,0.06,hitterOps
2025,55703,리베라토,한화,N,Y,False,62,246,0.3130081300813008,0.366,0.524,0.89,0.211,0.347,0.38,137.6,10,39,41,77,18,2,23,0,47,1,,,1.44,3.2,hitterWar
2025,62947,나성범,KIA,N,Y,False,82,261,0.2681992337164751,0.381,0.444,0.825,0.176,0.347,0.372,131.8,10,36,30,70,16,0,42,6,79,0,,,0.336,3.2,hitterWar
2025,78513,전준우,롯데,N,Y,False,114,410,0.2926829268292683,0.369,0.42,0.789,0.127,0.332,0.362,119.8,8,70,50,120,26,1,44,9,71,2,,,1.61,3.21,hitterWar
2025,69737,노시환,한화,N,Y,False,144,539,0.2597402597402597,0.354,0.497,0.851,0.237,0.28,0.367,119.9,32,101,97,140,28,2,70,11,125,14,,,-0.373,3.33,hitterWar
2025,52415,이재현,삼성,N,Y,False,139,457,0.2538293216630197,0.36,0.427,0.787,0.173,0.303,0.351,109.8,16,67,82,116,29,1,69,11,119,6,,,-0.952,3.36,hitterWar
2025,62415,박해민,LG,N,Y,False,144,442,0.2760180995475113,0.379,0.346,0.725,0.0699999999999999,0.341,0.332,107.4,3,43,80,122,18,2,68,8,94,49,,,-0.857,3.51,hitterWar
2025,79365,박동원,LG,N,Y,False,139,451,0.2527716186252772,0.342,0.455,0.797,0.202,0.297,0.351,121.4,22,76,57,114,25,0,62,2,124,4,,,0.08,3.61,hitterWar
2025,53827,에레디아,SSG,N,Y,False,96,375,0.3386666666666666,0.398,0.491,0.889,0.1519999999999999,0.377,0.391,138.3,13,54,46,127,18,0,31,7,62,1,,,0.966,3.66,hitterWar
2025,54529,레이예스,롯데,N,Y,False,144,573,0.3263525305410122,0.386,0.475,0.861,0.1489999999999999,0.346,0.378,119.0,13,107,75,187,44,1,58,3,66,7,,,1.114,3.73,hitterWar
2025,67893,박성한,SSG,N,Y,False,127,452,0.2743362831858407,0.384,0.381,0.765,0.1069999999999999,0.331,0.351,117.9,7,48,73,124,23,2,79,3,93,5,,,-0.656,3.77,hitterWar
2025,64646,박찬호,KIA,N,Y,False,134,516,0.2868217054263566,0.363,0.359,0.722,0.072,0.319,0.335,107.5,5,42,75,148,18,2,62,3,69,27,,,-1.776,3.81,hitterWar
2025,76290,김현수,LG,N,Y,False,140,483,0.2981366459627329,0.384,0.422,0.806,0.124,0.331,0.364,131.4,12,90,66,144,24,0,64,4,73,4,,,1.089,3.86,hitterWar
2025,65653,김호령,KIA,N,Y,False,105,332,0.2831325301204819,0.359,0.434,0.793,0.151,0.378,0.35,118.6,6,39,46,94,26,3,34,6,94,12,,,-1.109,3.13,hitterWar
2025,65207,신민재,LG,N,Y,False,135,463,0.3131749460043196,0.395,0.382,0.777,0.069,0.352,0.357,123.6,1,61,87,145,15,7,62,3,57,15,,,0.636,3.99,hitterWar
2025,55208,케이브,두산,N,Y,False,136,538,0.2992565055762082,0.351,0.463,0.814,0.164,0.35,0.36,130.1,16,87,72,161,28,6,43,4,116,17,,,-0.313,4.43,hitterWar
2025,53764,문현빈,한화,N,Y,False,141,528,0.3200757575757575,0.37,0.453,0.823,0.133,0.353,0.366,125.3,12,80,71,169,30,2,38,10,82,17,,,1.162,4.52,hitterWar
2025,69102,문보경,LG,N,Y,False,141,515,0.2757281553398058,0.371,0.46,0.831,0.184,0.301,0.375,140.0,24,108,91,142,21,1,79,4,108,3,,,0.392,4.67,hitterWar
2025,72443,최형우,KIA,N,Y,False,133,469,0.3070362473347548,0.399,0.529,0.928,0.222,0.341,0.399,146.1,24,86,74,144,30,1,67,8,98,1,,,1.716,4.87,hitterWar
2025,62404,구자욱,삼성,N,Y,False,142,529,0.3194706994328922,0.402,0.516,0.918,0.197,0.351,0.406,142.9,19,96,106,169,43,2,73,5,91,4,,,3.041,5.1,hitterWar
2025,51907,김주원,NC,N,Y,False,144,539,0.2894248608534323,0.379,0.451,0.83,0.162,0.34,0.378,134.8,15,65,98,156,26,8,63,16,111,44,,,1.8010000000000002,5.29,hitterWar
2025,53123,오스틴,LG,N,Y,False,116,425,0.3129411764705882,0.393,0.595,0.988,0.282,0.297,0.418,168.4,31,95,82,133,25,1,61,2,62,3,,,2.135,5.67,hitterWar
2025,67449,김성윤,삼성,N,Y,False,127,456,0.3311403508771929,0.419,0.474,0.893,0.1429999999999999,0.364,0.398,146.5,6,61,92,151,29,9,65,5,54,26,,,1.163,5.78,hitterWar
2025,76232,양의지,두산,N,Y,False,130,454,0.3370044052863436,0.406,0.533,0.939,0.196,0.353,0.406,159.6,20,89,56,153,27,1,50,7,63,4,,,2.274,5.79,hitterWar
2025,65357,송성문,키움,N,Y,False,144,574,0.3153310104529617,0.387,0.53,0.917,0.215,0.341,0.402,155.8,26,90,103,181,37,4,68,1,96,25,,,2.218,6.84,hitterWar
2025,52001,안현민,KT,N,Y,False,112,395,0.3341772151898734,0.448,0.57,1.018,0.2359999999999999,0.362,0.438,172.5,22,80,72,132,19,4,75,9,72,7,,,2.451,7.22,hitterWar
2025,55509,박건우,롯데,N,Y,False,6,3,0.6666666666666667,0.667,0.667,1.334,0.0,1.0,0.6,289.1,0,1,1,2,0,0,0,0,1,0,,,0.0,0.09,hitterOps
2025,54944,데이비슨,NC,N,Y,False,112,386,0.2927461139896373,0.346,0.619,0.965,0.326,0.313,0.406,151.8,36,97,63,113,18,0,31,8,118,1,,,0.705,4.39,hitterWar
2025,62907,박민우,NC,N,Y,False,117,404,0.3019801980198019,0.384,0.426,0.81,0.124,0.349,0.358,116.8,3,67,64,122,25,8,44,12,64,28,,,2.249,3.13,hitterWar
2025,54400,디아즈,삼성,N,Y,False,144,551,0.3139745916515426,0.381,0.644,1.025,0.33,0.299,0.426,148.6,50,158,93,173,32,0,60,6,100,1,,,3.107,6.23,hitterWar
2025,79215,박건우,NC,N,Y,False,124,384,0.2890625,0.37,0.427,0.797,0.138,0.322,0.361,122.3,9,67,43,111,24,1,47,5,63,6,,,0.237,2.98,hitterWar
2025,68119,문성주,LG,N,Y,False,135,475,0.3052631578947368,0.375,0.375,0.75,0.07,0.336,0.346,116.9,3,70,57,145,20,2,54,4,59,4,,,0.217,2.99,hitterWar
2025,62558,김준태,LG,N,Y,False,2,1,1.0,1.0,1.0,2.0,0.0,1.0,0.81,448.8,0,0,1,1,0,0,1,0,0,0,,,0.0,0.09,hitterOps
2025,51762,장규현,한화,N,Y,False,2,1,1.0,1.0,1.0,2.0,0.0,1.0,0.81,442.3,0,0,1,1,0,0,1,0,0,0,,,0.003,0.09,hitterOps
2025,66606,최원준,NC,N,Y,True,126,413,0.2421307506053269,0.289,0.332,0.621,0.09,0.276,0.286,71.7,6,44,62,100,13,3,23,6,71,26,,,-2.142,1.17,hitterOps
2025,69517,고승민,롯데,N,Y,True,121,469,0.2707889125799573,0.35,0.35,0.7,0.0789999999999999,0.319,0.321,91.3,4,45,71,127,21,2,56,3,83,5,,,-1.478,1.91,hitterOps
2025,78548,장성우,KT,N,Y,True,129,413,0.2469733656174333,0.333,0.38,0.713,0.133,0.283,0.325,96.3,14,58,44,102,13,0,55,2,96,0,,,-2.276,1.49,hitterOps
2025,79240,허경민,KT,N,Y,True,114,420,0.2833333333333333,0.362,0.355,0.717,0.072,0.299,0.337,104.1,4,44,47,119,18,0,39,15,35,4,,,-0.857,1.78,hitterOps
2025,52430,김영웅,삼성,N,Y,True,125,446,0.2488789237668161,0.323,0.455,0.778,0.206,0.313,0.338,96.0,22,72,66,111,22,2,48,2,143,6,,,-1.037,1.64,hitterOps
2025,76267,최주환,키움,N,Y,False,120,459,0.2745098039215686,0.33,0.425,0.755,0.1499999999999999,0.295,0.332,106.0,12,74,45,126,31,1,36,5,66,0,,,-0.099,1.95,hitterWar
2025,62234,류지혁,삼성,N,Y,False,129,400,0.28,0.351,0.323,0.674,0.0429999999999999,0.336,0.318,90.7,1,37,54,112,14,0,33,13,73,11,,,-2.202,1.97,hitterWar
2025,69636,오선우,KIA,N,Y,False,124,437,0.2654462242562929,0.323,0.432,0.755,0.1669999999999999,0.375,0.336,106.6,18,56,58,116,17,1,34,3,158,0,,,-1.156,1.99,hitterWar
2025,51868,고명준,SSG,N,Y,False,130,471,0.2781316348195329,0.306,0.433,0.739,0.1549999999999999,0.315,0.328,98.8,17,64,46,131,20,1,20,2,99,2,,,-2.885,2.01,hitterWar
2025,62895,한유섬,SSG,N,Y,False,128,455,0.2725274725274725,0.347,0.424,0.771,0.1509999999999999,0.339,0.34,105.5,15,71,50,124,24,0,46,7,120,1,,,-0.491,2.05,hitterWar
2025,55712,이승현,한화,N,Y,False,4,1,1.0,1.0,3.0,4.0,2.0,1.0,1.56,1064.4,0,1,1,1,0,1,0,0,0,0,,,0.001,0.12,hitterOps
2025,66657,이진영,한화,N,Y,False,115,321,0.2741433021806854,0.35,0.417,0.767,0.1429999999999999,0.347,0.356,119.9,11,43,49,88,13,0,38,2,93,1,,,-1.01,2.13,hitterWar
2025,69100,구본혁,LG,N,Y,False,131,343,0.2857142857142857,0.364,0.353,0.717,0.067,0.326,0.331,105.0,1,38,41,98,16,2,36,6,44,10,,,-1.155,2.11,hitterWar
2025,55645,위즈덤,KIA,N,Y,False,119,424,0.2358490566037736,0.321,0.535,0.856,0.299,0.257,0.362,125.1,35,85,73,100,20,1,52,4,142,3,,,-1.901,2.82,hitterWar
2025,50167,이주형,키움,N,Y,False,127,446,0.2399103139013453,0.337,0.368,0.705,0.128,0.3,0.329,104.1,11,45,55,107,22,1,37,28,115,15,,,-1.117,2.43,hitterWar
2025,79192,채은성,한화,N,Y,False,132,480,0.288,0.347,0.467,0.814,0.179,0.326,0.355,114.0,19,88,54,138,27,1,31,13,96,1,,,0.275,2.42,hitterWar
2025,78603,김선빈,KIA,N,Y,False,84,271,0.3210332103321033,0.395,0.428,0.823,0.1069999999999999,0.359,0.369,131.9,3,46,31,87,18,1,31,3,35,4,,,0.412,2.4,hitterWar
2025,79109,오지환,LG,N,Y,False,127,419,0.2529832935560859,0.314,0.43,0.744,0.177,0.306,0.327,107.5,16,62,57,106,24,1,37,3,115,9,,,-1.778,2.86,hitterWar
2025,50854,최지훈,SSG,N,Y,False,140,517,0.2843326885880077,0.342,0.371,0.713,0.087,0.327,0.326,98.5,7,45,66,147,16,4,43,5,87,28,,,-1.635,2.34,hitterWar
2025,68912,김형준,NC,N,Y,False,127,362,0.2320441988950276,0.32,0.414,0.734,0.1819999999999999,0.3,0.325,97.6,18,55,51,84,10,1,45,3,126,3,,,-0.149,2.27,hitterWar
2025,79231,정수빈,두산,N,Y,False,132,462,0.2575757575757575,0.355,0.348,0.703,0.0899999999999999,0.28,0.327,102.8,6,38,89,119,16,4,61,11,57,26,,,-2.96,2.35,hitterWar
2025,74540,강민호,삼성,N,Y,False,127,412,0.2694174757281553,0.336,0.417,0.753,0.1479999999999999,0.293,0.345,102.2,12,71,37,111,23,1,38,7,69,2,,,-1.748,2.28,hitterWar
2025,63963,권희동,NC,N,Y,False,136,358,0.2458100558659217,0.393,0.363,0.756,0.1169999999999999,0.299,0.349,116.2,6,39,56,88,24,0,77,11,80,5,,,-0.028,2.97,hitterWar
2025,52591,윤동희,롯데,N,Y,False,97,330,0.2818181818181818,0.386,0.433,0.819,0.151,0.321,0.365,121.9,9,53,54,93,21,1,49,11,65,4,,,-0.015,2.3,hitterWar
2025,51344,김휘집,NC,N,Y,False,142,429,0.2494172494172494,0.349,0.42,0.769,0.1709999999999999,0.277,0.35,116.0,17,56,64,107,18,2,40,27,89,10,,,0.097,2.33,hitterWar
2026,69517,고승민,롯데,N,Y,False,35,148,0.304054054054054,0.34,0.473,0.813,0.1689999999999999,0.353,0.353,106.3,4,23,23,45,9,2,9,0,30,0,,,0.406,0.83,hitterHr
2026,56754,오재원,한화,N,Y,False,58,92,0.1956521739130435,0.288,0.217,0.505,0.0209999999999999,0.234,0.264,49.4,0,6,23,18,2,0,12,0,15,3,,,-0.832,-0.22,hitterGameCount
2026,50054,천성호,LG,N,Y,False,59,170,0.2705882352941176,0.326,0.359,0.685,0.0879999999999999,0.317,0.312,84.6,1,21,26,46,10,1,12,2,27,5,,,-0.398,-0.08,hitterGameCount
2026,68507,장두성,롯데,N,Y,False,61,147,0.272108843537415,0.312,0.313,0.625,0.0409999999999999,0.357,0.298,70.2,0,13,21,40,4,1,7,2,36,14,,,-0.08,0.2,hitterGameCount
2026,51528,손성빈,롯데,N,Y,False,61,144,0.2430555555555555,0.313,0.326,0.639,0.083,0.287,0.293,68.6,2,13,17,35,6,0,13,2,28,0,,,-1.007,0.19,hitterGameCount
2026,50204,박지훈,두산,N,Y,False,63,172,0.2616279069767442,0.345,0.308,0.653,0.0459999999999999,0.313,0.306,82.9,0,16,26,45,4,2,18,4,28,4,,,-0.596,0.13,hitterGameCount
2026,69100,구본혁,LG,N,Y,False,65,160,0.275,0.335,0.294,0.629,0.0189999999999999,0.319,0.295,75.1,0,14,17,44,3,0,14,1,23,3,,,-0.813,0.13,hitterGameCount
2026,62931,노진혁,롯데,N,Y,False,42,124,0.2177419354838709,0.306,0.387,0.693,0.169,0.253,0.302,76.6,4,15,9,27,9,0,15,2,32,0,,,-0.782,-0.06,hitterHr
2026,68912,김형준,NC,N,Y,False,57,153,0.2287581699346405,0.318,0.333,0.651,0.104,0.341,0.299,75.6,4,26,16,35,4,0,17,4,60,0,,,-0.975,0.32,hitterHr
2026,50500,황성빈,롯데,N,Y,False,47,162,0.2962962962962963,0.358,0.364,0.722,0.068,0.35,0.331,92.0,0,17,27,48,3,4,15,1,26,26,,,-0.201,0.75,hitterSb
2026,66614,김규성,KIA,N,Y,False,60,95,0.231578947368421,0.292,0.316,0.608,0.0839999999999999,0.286,0.272,58.6,0,16,13,22,4,2,9,0,20,4,,,-0.682,-0.13,hitterGameCount
2026,60558,오태곤,SSG,N,Y,False,60,171,0.2456140350877193,0.299,0.439,0.738,0.193,0.303,0.323,86.8,9,27,26,42,6,0,12,2,55,6,,,-0.461,0.24,hitterHr
2026,74540,강민호,삼성,N,Y,False,48,136,0.25,0.342,0.39,0.732,0.14,0.313,0.34,97.5,4,24,9,34,7,0,18,1,36,0,,,0.12,0.64,hitterHr
2026,64346,임병욱,키움,N,Y,False,42,141,0.2553191489361702,0.316,0.44,0.756,0.185,0.344,0.332,103.3,5,17,18,36,11,0,9,4,47,3,,,0.126,0.4,hitterHr
2026,51551,나승엽,롯데,N,Y,False,33,118,0.2627118644067796,0.341,0.449,0.79,0.186,0.274,0.343,105.5,5,22,15,31,7,0,15,0,20,0,,,-0.025,0.44,hitterHr
2026,52415,이재현,삼성,N,Y,False,38,111,0.2432432432432432,0.353,0.486,0.839,0.243,0.216,0.371,113.7,8,21,23,27,3,0,18,2,17,0,,,-0.364,0.72,hitterHr
2026,56613,아데를린,KIA,N,Y,False,32,121,0.2644628099173554,0.308,0.554,0.862,0.29,0.253,0.36,117.9,10,31,17,32,5,0,7,1,25,0,,,-0.273,0.57,hitterHr
2026,55563,박재엽,롯데,N,Y,False,2,1,1.0,1.0,1.0,2.0,0.0,1.0,0.9,480.2,0,1,0,1,0,0,0,0,0,0,,,0.0,0.05,hitterOps
2026,65207,신민재,LG,N,Y,True,65,198,0.2373737373737373,0.335,0.247,0.582,0.01,0.278,0.288,70.4,0,13,23,47,2,0,29,1,31,9,,,-1.041,0.52,hitterOps
2026,78224,김재환,SSG,N,Y,True,57,190,0.1842105263157894,0.325,0.326,0.651,0.142,0.235,0.306,76.5,8,29,22,35,3,0,38,2,68,1,,,-1.0,0.07,hitterOps
2026,76267,최주환,키움,N,Y,True,63,212,0.2547169811320754,0.331,0.349,0.68,0.0939999999999999,0.29,0.306,82.0,3,28,19,54,9,1,24,1,35,0,,,0.16,0.27,hitterOps
2026,53312,김건희,키움,N,Y,True,65,197,0.2385786802030456,0.308,0.381,0.689,0.142,0.32,0.303,81.0,6,31,17,47,10,0,21,0,66,0,,,-0.545,0.55,hitterOps
2026,78603,김선빈,KIA,N,Y,True,65,220,0.2590909090909091,0.364,0.332,0.696,0.073,0.29,0.321,89.5,1,22,26,57,13,0,35,2,27,0,,,-0.76,0.84,hitterOps
2026,51868,고명준,SSG,N,Y,False,17,63,0.365079365079365,0.412,0.635,1.047,0.27,0.422,0.444,170.2,4,12,9,23,5,0,5,0,14,1,,,0.426,0.91,hitterHr
2026,69992,최정원,NC,N,Y,False,55,110,0.2727272727272727,0.344,0.3,0.644,0.0269999999999999,0.345,0.302,79.1,0,6,20,30,3,0,8,4,23,17,,,-0.77,0.27,hitterSb
2026,51013,유준규,KT,N,Y,False,30,40,0.3,0.391,0.425,0.816,0.125,0.444,0.361,118.6,0,10,12,12,1,2,6,0,13,3,,,0.7,0.3,hitterSb
2026,66209,조수행,두산,N,Y,False,50,49,0.3469387755102041,0.429,0.429,0.858,0.082,0.405,0.37,127.2,0,6,9,17,2,1,7,0,7,7,,,0.015,0.58,hitterSb
2026,50854,최지훈,SSG,N,Y,True,64,241,0.2323651452282157,0.293,0.419,0.712,0.1869999999999999,0.232,0.31,81.5,9,35,41,56,12,3,20,2,32,8,,,-0.865,0.82,hitterOps
2026,56305,히우라,키움,N,Y,False,15,60,0.2666666666666666,0.353,0.45,0.803,0.183,0.394,0.367,128.1,3,13,6,16,2,0,7,1,24,0,,,0.238,0.37,hitterWpa
2026,69064,강민성,KT,N,Y,False,9,4,0.25,0.25,0.25,0.5,0.0,0.25,0.225,23.4,0,1,0,1,0,0,0,0,0,0,,,0.241,-0.01,hitterWpa
2026,51991,오장한,NC,N,Y,False,8,26,0.4615384615384615,0.462,0.654,1.116,0.192,0.611,0.482,201.1,1,5,2,12,2,0,0,0,7,0,,,0.318,0.36,hitterWpa
2026,50902,김한별,NC,N,Y,False,38,68,0.2647058823529412,0.39,0.338,0.728,0.073,0.34,0.345,108.4,0,7,17,18,5,0,10,4,15,0,,,0.325,0.49,hitterWpa
2026,63963,권희동,NC,N,Y,False,29,73,0.273972602739726,0.384,0.397,0.781,0.123,0.327,0.361,118.4,2,11,15,20,3,0,12,1,16,1,,,0.368,0.39,hitterWpa
2026,62802,박승욱,롯데,N,Y,False,48,87,0.2988505747126437,0.337,0.391,0.728,0.092,0.41,0.324,89.0,1,16,9,26,5,0,4,1,25,1,,,0.405,0.29,hitterWpa
2026,54307,원성준,키움,N,Y,False,3,9,0.3333333333333333,0.4,0.333,0.733,0.0,0.375,0.342,109.0,0,2,0,3,0,0,1,0,1,0,,,0.407,0.03,hitterWpa
2026,50820,전의산,SSG,N,Y,False,12,37,0.2972972972972973,0.381,0.486,0.867,0.189,0.435,0.379,131.0,1,7,3,11,4,0,5,0,13,1,,,0.411,0.27,hitterWpa
2026,67644,이정훈,KT,N,Y,False,43,41,0.3170731707317073,0.462,0.317,0.779,0.0,0.371,0.378,128.4,0,10,3,13,0,0,10,1,6,0,,,0.471,0.36,hitterWpa
2026,54795,황영묵,한화,N,Y,False,36,69,0.2463768115942028,0.366,0.333,0.699,0.087,0.315,0.318,87.5,0,14,10,17,4,1,11,2,15,2,,,0.511,0.13,hitterWpa
2026,52121,문정빈,LG,N,Y,False,19,48,0.2708333333333333,0.333,0.563,0.896,0.2919999999999999,0.333,0.39,146.3,3,11,8,13,3,1,5,0,16,0,,,0.696,0.52,hitterWpa
2026,55897,홍대인,SSG,N,Y,False,32,24,0.2916666666666666,0.346,0.417,0.763,0.125,0.35,0.337,106.6,0,4,7,7,3,0,2,0,4,3,,,-0.335,0.09,hitterSb
2026,50357,박주홍,키움,N,Y,False,45,135,0.237037037037037,0.352,0.341,0.693,0.104,0.333,0.327,98.1,2,7,17,32,6,1,20,4,43,3,,,-0.258,0.66,hitterSb
2026,63123,강승호,두산,N,Y,False,49,120,0.2166666666666666,0.276,0.308,0.584,0.091,0.28,0.268,59.5,3,11,15,26,2,0,6,5,38,3,,,-0.334,-0.18,hitterSb
2026,56904,허윤,NC,N,Y,False,16,4,0.25,0.4,0.25,0.65,0.0,0.5,0.324,94.6,0,1,4,1,0,0,1,0,2,4,,,0.036,0.08,hitterSb
2026,52103,최원영,LG,N,Y,False,25,14,0.1428571428571428,0.143,0.214,0.357,0.071,0.182,0.143,-30.1,0,1,7,2,1,0,0,0,3,4,,,-0.145,-0.23,hitterSb
2026,69804,채현우,SSG,N,Y,False,37,40,0.3,0.302,0.45,0.752,0.15,0.367,0.316,87.4,1,7,9,12,3,0,1,0,11,4,,,0.785,0.06,hitterSb
2026,50167,이주형,키움,N,Y,False,23,93,0.2473118279569892,0.307,0.43,0.737,0.183,0.3,0.326,98.2,2,12,12,23,9,1,5,3,21,4,,,0.158,0.3,hitterSb
2026,67207,이유찬,두산,N,Y,False,45,77,0.2337662337662337,0.311,0.325,0.636,0.091,0.315,0.295,76.3,1,14,11,18,2,1,7,3,25,4,,,-0.554,0.0,hitterSb
2026,66864,안상현,SSG,N,Y,False,45,104,0.2884615384615384,0.383,0.365,0.748,0.077,0.367,0.351,112.7,1,10,19,30,5,0,14,2,24,5,,,-0.718,0.36,hitterSb
2026,50657,박민,KIA,N,Y,False,57,121,0.2314049586776859,0.311,0.331,0.642,0.1,0.26,0.282,64.9,3,16,14,28,3,0,12,2,22,5,,,-1.179,0.24,hitterSb
2026,56637,김민규,KIA,N,Y,False,20,28,0.25,0.276,0.357,0.633,0.1069999999999999,0.389,0.277,61.3,0,3,8,7,3,0,1,0,10,5,,,-0.044,-0.02,hitterSb
2026,52568,한태양,롯데,N,Y,False,35,94,0.2446808510638298,0.317,0.287,0.604,0.0419999999999999,0.324,0.288,63.9,0,2,17,23,4,0,9,1,23,9,,,-1.108,0.14,hitterSb
2026,55636,박재현,KIA,N,Y,True,63,223,0.2645739910313902,0.308,0.404,0.712,0.139,0.311,0.317,88.8,8,30,31,59,7,0,14,0,51,12,,,0.154,0.65,hitterOps
2026,50458,김지찬,삼성,N,Y,False,63,197,0.299492385786802,0.404,0.345,0.749,0.0459999999999999,0.319,0.348,104.4,0,19,48,59,5,2,33,3,14,9,,,-0.839,1.52,hitterWar
2026,53827,에레디아,SSG,N,Y,True,66,259,0.2741312741312741,0.336,0.432,0.768,0.1579999999999999,0.294,0.344,101.2,11,52,34,71,8,0,21,5,48,1,,,-0.641,0.66,hitterOps
2026,63260,이우성,NC,N,Y,False,61,220,0.3454545454545454,0.382,0.464,0.846,0.119,0.398,0.386,136.3,4,26,21,76,14,0,12,1,35,3,,,0.205,1.7,hitterWar
2026,69418,박승규,삼성,N,Y,False,51,172,0.2848837209302325,0.392,0.529,0.921,0.244,0.301,0.409,139.2,9,30,35,49,7,4,28,3,31,5,,,1.635,1.77,hitterWar
2026,62947,나성범,KIA,N,Y,False,63,215,0.2790697674418604,0.377,0.498,0.875,0.2189999999999999,0.363,0.387,136.6,11,31,34,60,14,0,30,5,71,0,,,0.825,1.81,hitterWar
2026,54400,디아즈,삼성,N,Y,False,65,258,0.2945736434108527,0.369,0.477,0.846,0.182,0.314,0.373,116.2,12,54,39,76,11,0,31,1,45,1,,,1.089,1.82,hitterWar
2026,68110,송찬의,LG,N,Y,False,44,127,0.2913385826771653,0.404,0.535,0.939,0.244,0.356,0.42,165.1,6,27,29,37,11,1,16,8,34,1,,,0.125,1.83,hitterWar
2026,64646,박찬호,두산,N,Y,False,67,249,0.2771084337349397,0.358,0.394,0.752,0.1169999999999999,0.319,0.339,105.8,3,24,47,69,16,2,31,2,42,15,,,-0.959,1.85,hitterWar
2026,56251,카메론,두산,N,Y,False,67,254,0.2952755905511811,0.367,0.492,0.859,0.197,0.332,0.378,137.6,9,42,37,75,17,3,27,3,48,9,,,0.594,1.89,hitterWar
