collect_year,player_id,player_name,team,position,is_qualified,games,ab,avg,obp,slg,ops,isop,babip,woba,wrc_plus,hr,rbi,run,hit,h2,h3,bb,hbp,so,sb,wpa,war,season_completion
2023,53795,이민준,한화,내야수,False,4,1,0.0,0.5,0.0,0.5,0.0,0.0,0.36,128.9,0,0,0,0,0,0,1,0,0,0,0.03,0.02,1.0
2011,70756,이범호,KIA,,False,101,318,0.3018867924528302,0.44,0.528,0.968,0.226,0.316,0.424,0.0,17,77,63,96,21,0,75,7,56,2,0.0,,1.0
2012,70756,이범호,KIA,,False,42,140,0.2928571428571428,0.404,0.386,0.79,0.093,0.331,0.361,0.0,2,19,13,41,7,0,27,1,23,1,0.0,,1.0
2013,70756,이범호,KIA,,True,122,436,0.2477064220183486,0.35,0.452,0.802,0.204,0.249,0.348,0.0,24,73,56,108,17,0,62,9,79,0,0.0,,1.0
2014,70756,이범호,KIA,,True,105,350,0.2685714285714285,0.36,0.497,0.857,0.2279999999999999,0.305,0.371,0.0,19,82,47,94,23,0,41,11,89,2,1.528,,1.0
2015,70756,이범호,KIA,,True,138,437,0.2700228832951945,0.372,0.519,0.891,0.249,0.28,0.388,0.0,28,79,60,118,25,0,57,16,91,3,2.133,,1.0
2016,70756,이범호,KIA,,True,138,484,0.3099173553719008,0.391,0.562,0.953,0.252,0.292,0.407,0.0,33,108,93,150,23,0,60,9,57,1,3.951,,1.0
2017,70756,이범호,KIA,,True,115,382,0.2722513089005235,0.365,0.505,0.87,0.2329999999999999,0.28,0.376,111.1,25,89,57,104,14,0,52,7,81,0,1.314,2.14,1.0
2018,70756,이범호,KIA,,False,101,332,0.2801204819277108,0.366,0.482,0.848,0.2019999999999999,0.286,0.373,108.8,20,69,41,93,7,0,42,4,59,1,0.247,1.77,1.0
2019,70756,이범호,KIA,,False,19,26,0.2307692307692307,0.29,0.385,0.675,0.154,0.208,0.289,77.3,1,5,1,6,1,0,3,0,3,0,-0.342,0.01,1.0
2010,97109,이병규,LG,,True,117,404,0.2896039603960396,0.345,0.396,0.741,0.106,0.31,0.336,0.0,9,64,49,117,14,1,36,1,53,3,0.0,,1.0
2010,76100,이병규,LG,,False,103,307,0.2996742671009772,0.389,0.479,0.868,0.179,0.333,0.384,0.0,12,53,57,92,17,1,44,3,58,5,0.0,,1.0
2011,97109,이병규,LG,,True,127,485,0.3381443298969072,0.375,0.487,0.862,0.1489999999999999,0.349,0.384,0.0,16,75,64,164,24,0,28,2,47,2,0.0,,1.0
2011,76100,이병규,LG,,False,33,88,0.25,0.387,0.42,0.807,0.1699999999999999,0.333,0.359,0.0,4,14,13,22,3,0,20,1,32,1,0.0,,1.0
2012,97109,이병규,LG,,True,118,420,0.3,0.333,0.4,0.733,0.1,0.333,0.332,0.0,5,41,52,126,25,1,22,2,58,5,0.0,,1.0
2012,76100,이병규,LG,,False,69,223,0.3183856502242152,0.435,0.422,0.857,0.1039999999999999,0.413,0.392,0.0,2,21,23,71,17,0,43,3,54,8,0.0,,1.0
2013,97109,이병규,LG,,True,98,374,0.3475935828877005,0.384,0.455,0.839,0.107,0.377,0.37,0.0,5,74,39,130,19,3,22,2,40,2,0.0,,1.0
2013,76100,이병규,LG,,False,73,172,0.2906976744186046,0.393,0.372,0.765,0.081,0.39,0.35,0.0,2,26,24,50,6,1,26,3,47,1,0.0,,1.0
2014,76100,이병규,LG,,True,116,360,0.3055555555555556,0.423,0.533,0.956,0.227,0.343,0.412,0.0,16,87,66,110,28,3,74,5,78,5,4.172,,1.0
2014,97109,이병규,LG,,False,62,195,0.2512820512820513,0.288,0.313,0.601,0.062,0.273,0.273,0.0,2,25,23,49,6,0,8,2,21,1,-0.596,,1.0
2015,76100,이병규,LG,,False,70,230,0.2434782608695652,0.37,0.448,0.818,0.205,0.326,0.358,0.0,12,35,42,56,9,1,43,3,83,2,-0.254,,1.0
2015,97109,이병규,LG,,False,54,96,0.21875,0.255,0.323,0.578,0.104,0.256,0.263,0.0,1,9,3,21,7,0,5,0,18,0,-0.908,,1.0
2016,97109,이병규,LG,,False,1,1,1.0,1.0,1.0,2.0,0.0,1.0,0.9,0.0,0,0,0,1,0,0,0,0,0,0,-0.025,,1.0
2016,76100,이병규,LG,,False,103,290,0.2724137931034482,0.389,0.4,0.789,0.128,0.351,0.362,0.0,7,37,43,79,12,2,47,10,81,8,0.9,,1.0
2017,76100,이병규,LG,,False,19,44,0.2045454545454545,0.271,0.25,0.521,0.045,0.3,0.262,59.1,0,5,5,9,0,1,4,0,14,0,-0.236,-0.33,1.0
2018,76100,이병규,롯데,,False,103,198,0.2727272727272727,0.432,0.49,0.922,0.2169999999999999,0.333,0.41,119.9,10,39,31,54,11,1,50,7,58,0,1.445,2.15,1.0
2019,76100,이병규,롯데,,False,8,19,0.1578947368421052,0.273,0.263,0.536,0.105,0.25,0.253,37.9,0,0,1,3,2,0,2,1,7,0,-0.284,-0.07,1.0
2020,76100,이병규,롯데,,False,53,164,0.274390243902439,0.381,0.463,0.844,0.189,0.356,0.382,116.7,9,32,28,45,4,0,28,1,55,0,0.559,1.46,1.0
2021,76100,이병규,롯데,,False,29,34,0.2352941176470588,0.395,0.235,0.63,0.0,0.4,0.319,89.2,0,4,4,8,0,0,8,1,14,0,-0.169,0.08,1.0
2022,67363,이병규,키움,,False,24,38,0.1842105263157894,0.225,0.263,0.488,0.079,0.259,0.242,37.7,0,5,7,7,1,1,2,0,11,1,-0.45,-0.18,1.0
2023,67363,이병규,키움,,False,7,17,0.2352941176470588,0.235,0.235,0.47,0.0,0.308,0.212,18.7,0,2,3,4,0,0,0,0,4,0,-0.237,-0.08,1.0
2022,69428,이병헌,삼성,포수,False,3,4,0.75,0.75,1.0,1.75,0.25,1.0,0.76,420.9,0,1,1,3,1,0,0,0,1,0,0.063,0.21,1.0
2023,69428,이병헌,삼성,포수,False,23,28,0.1428571428571428,0.219,0.143,0.362,0.0,0.222,0.202,8.9,0,2,3,4,0,0,3,0,11,0,-0.454,-0.15,1.0
2024,69428,이병헌,삼성,포수,False,95,145,0.2482758620689655,0.335,0.297,0.632,0.0489999999999999,0.365,0.292,63.6,1,9,9,36,4,0,17,2,48,0,-0.786,0.04,1.0
2024,52204,이병헌,두산,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,69428,이병헌,삼성,포수,False,55,55,0.2,0.254,0.309,0.563,0.1089999999999999,0.244,0.252,41.9,1,7,5,11,3,0,3,1,13,0,0.002,-0.2,1.0
2026,52204,이병헌,두산,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.757
2026,69428,이병헌,삼성,포수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.757
2010,75342,이보근,넥센,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2020,75342,이보근,KT,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2013,63737,이브랜드,한화,,False,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,,1.0
2021,65117,이상규,LG,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,69054,이상동,KT,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,69054,이상동,KT,투수,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,63960,이상민,삼성,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,63960,이상민,삼성,,False,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.005,0.0,1.0
2024,63960,이상민,삼성,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,96720,이상열,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2012,96720,이상열,LG,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2013,96720,이상열,LG,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2019,69168,이상영,LG,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,69168,이상영,LG,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,52063,이상우,KT,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,52704,이상혁,한화,외야수,False,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.8,0,0,0,0,0,0,0,0,1,1,0.011,-0.08,1.0
2024,52704,이상혁,한화,외야수,False,43,13,0.1538461538461538,0.267,0.154,0.421,0.0,0.25,0.277,57.3,0,0,13,2,0,0,2,0,5,5,0.017,-0.08,1.0
2025,52704,이상혁,한화,외야수,False,39,10,0.2,0.273,0.3,0.573,0.0999999999999999,0.286,0.241,37.9,0,2,14,2,1,0,0,1,3,3,-0.373,-0.22,1.0
2013,60566,이상호,NC,,False,103,125,0.248,0.304,0.32,0.624,0.072,0.298,0.274,0.0,0,13,26,31,7,1,10,0,21,25,0.0,,1.0
2014,60566,이상호,NC,,False,96,51,0.2156862745098039,0.241,0.314,0.555,0.098,0.244,0.242,0.0,1,5,30,11,2,0,2,0,10,11,0.059,,1.0
2016,60566,이상호,NC,,False,15,25,0.28,0.333,0.36,0.693,0.0799999999999999,0.333,0.314,0.0,0,1,1,7,2,0,0,2,4,3,0.176,,1.0
2017,60566,이상호,NC,,False,95,227,0.3348017621145374,0.36,0.37,0.73,0.0349999999999999,0.358,0.334,99.2,0,15,33,76,8,0,7,2,15,12,-1.2,0.65,1.0
2018,60566,이상호,NC,,False,114,187,0.2513368983957219,0.289,0.262,0.551,0.011,0.273,0.246,42.0,0,8,32,47,2,0,8,2,15,13,-1.815,-0.88,1.0
2019,60566,이상호,NC,,False,102,234,0.2777777777777778,0.306,0.308,0.614,0.0299999999999999,0.302,0.28,70.6,0,12,30,65,7,0,9,2,22,10,-1.99,0.2,1.0
2020,60566,이상호,NC,,False,82,61,0.1311475409836065,0.172,0.148,0.32,0.0169999999999999,0.143,0.163,-18.3,0,4,18,8,1,0,3,0,5,6,-0.815,-0.7,1.0
2021,60566,이상호,LG,,False,45,65,0.3076923076923077,0.318,0.338,0.656,0.03,0.364,0.299,81.2,0,12,5,20,2,0,1,0,10,2,-0.16,0.13,1.0
2022,60566,이상호,LG,,False,60,72,0.25,0.299,0.278,0.577,0.028,0.273,0.268,62.4,0,5,9,18,2,0,4,1,6,1,-0.424,-0.11,1.0
2023,60566,이상호,KT,,False,63,54,0.1481481481481481,0.179,0.167,0.346,0.019,0.178,0.211,16.7,0,5,15,8,1,0,2,0,9,2,-0.51,-0.31,1.0
2017,77563,이상화,KT,,False,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2020,77563,이상화,KT,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,60724,이상훈,한화,,False,34,60,0.1666666666666666,0.275,0.167,0.442,0.0,0.204,0.232,0.0,0,2,6,10,0,0,7,2,11,5,0.0,,1.0
2012,60724,이상훈,한화,,False,17,25,0.12,0.214,0.12,0.334,0.0,0.136,0.176,0.0,0,0,3,3,0,0,1,2,3,1,0.0,,1.0
2013,60724,이상훈,삼성,,False,15,28,0.3571428571428571,0.471,0.607,1.078,0.25,0.4,0.453,0.0,2,2,7,10,1,0,3,3,6,0,0.0,,1.0
2014,60724,이상훈,삼성,,False,10,10,0.0,0.091,0.0,0.091,0.0,0.0,0.065,0.0,0,0,0,0,0,0,1,0,2,0,-0.133,,1.0
2015,60724,이상훈,삼성,,False,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-0.171,,1.0
2016,60724,이상훈,삼성,,False,8,12,0.0833333333333333,0.083,0.083,0.166,0.0,0.125,0.064,0.0,0,0,0,1,0,0,0,0,4,0,-0.421,,1.0
2026,56563,이서준,롯데,내야수,False,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.4,0,0,0,0,0,0,0,0,1,0,-0.001,-0.08,0.757
2023,69068,이선우,KT,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2024,54595,이선우,롯데,외야수,False,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0
2024,69068,이선우,KT,,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,55224,이선우,두산,내야수,False,10,11,0.1818181818181818,0.182,0.273,0.455,0.091,0.222,0.195,11.1,0,0,0,2,1,0,0,0,2,0,-0.01,-0.11,1.0
2014,64266,이성곤,두산,,False,4,8,0.25,0.25,0.375,0.625,0.125,0.5,0.268,0.0,0,0,1,2,1,0,0,0,4,0,-0.011,,1.0
2017,64266,이성곤,두산,,False,4,5,0.2,0.2,0.2,0.4,0.0,0.333,0.18,-1.6,0,0,1,1,0,0,0,0,2,0,-0.013,-0.06,1.0
2018,64266,이성곤,삼성,,False,9,16,0.188,0.316,0.188,0.504,0.0,0.333,0.256,33.3,0,0,1,3,0,0,3,0,7,0,-0.291,-0.09,1.0
2019,64266,이성곤,삼성,,False,13,28,0.1785714285714285,0.179,0.286,0.465,0.1069999999999999,0.227,0.23,14.4,0,0,1,5,3,0,0,0,6,0,-0.217,0.0,1.0
2020,64266,이성곤,삼성,,False,62,139,0.2805755395683453,0.329,0.439,0.768,0.1579999999999999,0.347,0.341,80.0,5,18,16,39,7,0,11,0,38,2,-0.534,0.78,1.0
2021,64266,이성곤,한화,,False,62,174,0.264367816091954,0.377,0.374,0.751,0.1099999999999999,0.372,0.346,113.2,1,24,17,46,12,2,29,3,53,0,-1.006,0.76,1.0
2022,64266,이성곤,한화,,False,41,99,0.1919191919191919,0.308,0.242,0.55,0.0499999999999999,0.279,0.273,65.2,0,5,6,19,5,0,17,0,32,1,-0.961,-0.22,1.0
2023,64266,이성곤,한화,,False,8,14,0.1428571428571428,0.2,0.143,0.343,0.0,0.182,0.215,22.4,0,0,2,2,0,0,1,0,3,0,-0.076,-0.08,1.0
2016,66409,이성규,삼성,외야수,False,6,4,0.25,0.25,0.25,0.5,0.0,1.0,0.15,0.0,0,0,2,1,0,0,0,0,3,0,-0.084,,1.0
2017,66409,이성규,삼성,외야수,False,15,17,0.1176470588235294,0.211,0.118,0.329,0.0,0.25,0.164,-24.4,0,0,4,2,0,0,1,1,9,0,-0.349,-0.17,1.0
2019,66409,이성규,삼성,외야수,False,16,43,0.2558139534883721,0.304,0.442,0.746,0.186,0.36,0.343,93.6,2,7,3,11,2,0,2,1,16,1,-0.147,0.1,1.0
2020,66409,이성규,삼성,외야수,False,98,216,0.1805555555555555,0.257,0.361,0.618,0.18,0.201,0.282,38.9,10,30,25,39,7,1,18,5,64,3,-2.106,-0.32,1.0
2022,66409,이성규,삼성,외야수,False,13,27,0.074074074074074,0.265,0.074,0.339,0.0,0.105,0.203,9.4,0,1,5,2,0,0,5,2,8,0,-0.197,-0.24,1.0
2023,66409,이성규,삼성,외야수,False,109,145,0.2068965517241379,0.259,0.31,0.569,0.103,0.279,0.248,41.0,1,18,23,30,10,1,8,3,42,4,-0.519,-0.35,1.0
2024,66409,이성규,삼성,외야수,False,122,302,0.2417218543046357,0.339,0.5,0.839,0.258,0.293,0.369,105.8,22,57,56,73,10,1,31,15,109,9,0.079,1.51,1.0
2025,66409,이성규,삼성,외야수,False,68,126,0.1984126984126984,0.327,0.397,0.724,0.199,0.271,0.327,92.4,6,21,17,25,5,1,15,10,52,2,-0.819,0.61,1.0
2026,66409,이성규,삼성,외야수,False,17,12,0.0833333333333333,0.389,0.083,0.472,0.0,0.2,0.261,46.2,0,0,6,1,0,0,6,0,7,0,0.055,-0.07,0.757
2015,63935,이성민,롯데,,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2010,73136,이성열,두산,,True,129,419,0.2625298329355608,0.343,0.504,0.847,0.241,0.328,0.358,0.0,24,86,77,110,27,1,40,13,136,6,0.0,,1.0
2011,73136,이성열,두산,,False,83,221,0.253393665158371,0.329,0.389,0.718,0.136,0.355,0.329,0.0,7,28,23,56,7,1,16,9,76,4,0.0,,1.0
2012,73136,이성열,넥센,,False,104,265,0.2188679245283019,0.3,0.343,0.643,0.124,0.293,0.298,0.0,7,35,24,58,12,0,25,6,85,5,0.0,,1.0
2013,73136,이성열,넥센,,False,92,284,0.2359154929577464,0.328,0.468,0.796,0.232,0.32,0.344,0.0,18,48,42,67,12,0,23,17,115,1,0.0,,1.0
2014,73136,이성열,넥센,,False,96,256,0.2578125,0.341,0.461,0.802,0.203,0.319,0.357,0.0,14,39,46,66,10,0,24,9,80,2,-0.591,,1.0
2015,73136,이성열,한화,,False,101,232,0.25,0.331,0.427,0.758,0.177,0.355,0.329,0.0,9,36,35,58,10,2,20,9,87,1,0.492,,1.0
2016,73136,이성열,한화,,False,86,198,0.2878787878787879,0.35,0.505,0.855,0.217,0.373,0.382,0.0,10,29,29,57,7,3,11,8,62,0,0.277,,1.0
2017,73136,이성열,한화,,False,81,280,0.3071428571428571,0.364,0.596,0.96,0.289,0.353,0.422,140.7,21,65,41,86,16,1,19,9,80,3,1.556,3.44,1.0
2018,73136,이성열,한화,,True,131,485,0.2948453608247423,0.347,0.553,0.9,0.258,0.352,0.383,101.1,34,102,76,143,21,1,35,5,143,9,1.496,2.56,1.0
2019,73136,이성열,한화,,True,129,414,0.2560386473429952,0.343,0.464,0.807,0.208,0.3,0.355,115.3,21,85,60,106,21,1,48,9,114,8,0.615,3.01,1.0
2020,73136,이성열,한화,,False,79,227,0.2026431718061674,0.27,0.33,0.6,0.127,0.253,0.273,55.3,8,34,23,46,5,0,16,5,69,1,-1.526,-0.63,1.0
2021,73136,이성열,한화,,False,46,119,0.2100840336134453,0.314,0.328,0.642,0.118,0.277,0.306,84.2,2,20,15,25,8,0,18,1,36,1,-0.149,0.16,1.0
2010,71184,이성우,KIA,,False,10,16,0.25,0.25,0.25,0.5,0.0,0.308,0.225,0.0,0,0,2,4,0,0,0,0,3,0,0.0,,1.0
2011,71184,이성우,KIA,,False,15,9,0.3333333333333333,0.333,0.333,0.666,0.0,0.333,0.402,0.0,0,0,2,3,0,0,0,0,0,0,0.0,,1.0
2012,71184,이성우,KIA,,False,16,8,0.0,0.111,0.0,0.111,0.0,0.0,0.08,0.0,0,1,1,0,0,0,1,0,2,0,0.0,,1.0
2013,71184,이성우,KIA,,False,15,22,0.1363636363636363,0.136,0.136,0.272,0.0,0.2,0.113,0.0,0,0,0,3,0,0,0,0,7,0,0.0,,1.0
2014,71184,이성우,KIA,,False,63,124,0.2338709677419354,0.258,0.282,0.54,0.0479999999999999,0.267,0.232,0.0,1,9,11,29,3,0,3,1,18,1,-2.225,,1.0
2015,71184,이성우,KIA,,False,79,117,0.2222222222222222,0.271,0.316,0.587,0.094,0.253,0.255,0.0,1,16,8,26,8,0,9,0,20,0,-0.522,,1.0
2016,71184,이성우,KIA,,False,55,76,0.2105263157894736,0.282,0.224,0.506,0.013,0.239,0.252,0.0,0,6,9,16,1,0,5,3,10,0,-0.705,,1.0
2017,71184,이성우,SK,,False,64,111,0.2792792792792792,0.322,0.351,0.673,0.0719999999999999,0.323,0.3,70.9,1,14,6,31,5,0,6,1,17,0,-0.381,0.22,1.0
2018,71184,이성우,SK,,False,88,120,0.2416666666666666,0.292,0.283,0.575,0.0409999999999999,0.276,0.263,45.5,0,5,10,29,5,0,8,1,16,1,-1.272,-0.37,1.0
2019,71184,이성우,LG,,False,55,64,0.15625,0.239,0.203,0.442,0.047,0.189,0.23,46.6,0,6,2,10,3,0,4,3,11,0,-0.442,-0.48,1.0
2020,71184,이성우,LG,,False,72,77,0.2337662337662337,0.289,0.364,0.653,0.1299999999999999,0.25,0.273,78.0,3,11,7,18,1,0,6,0,14,0,-0.44,-0.18,1.0
2021,71184,이성우,LG,,False,36,33,0.2121212121212121,0.235,0.212,0.447,0.0,0.28,0.18,-3.8,0,2,0,7,0,0,1,0,8,0,-0.35,-0.34,1.0
2025,55632,이성원,KIA,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2010,78768,이성호,한화,,False,5,5,0.0,0.167,0.0,0.167,0.0,0.0,0.12,0.0,0,0,0,0,0,0,1,0,2,0,0.0,,1.0
2010,94310,이숭용,넥센,,False,124,328,0.274390243902439,0.35,0.338,0.688,0.064,0.302,0.323,0.0,2,30,37,90,15,0,36,3,37,5,0.0,,1.0
2011,94310,이숭용,넥센,,False,88,146,0.2534246575342466,0.337,0.301,0.638,0.0479999999999999,0.287,0.29,0.0,0,12,7,37,7,0,18,1,18,1,0.0,,1.0
2020,68211,이승민,두산,,False,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,0,0,1,0,0,0,0,0,1,0,-0.002,-0.03,1.0
2025,54806,이승민,SSG,외야수,False,2,5,0.2,0.2,0.2,0.4,0.0,0.333,0.18,-2.9,0,0,0,1,0,0,0,0,2,0,-0.058,-0.05,1.0
2012,95436,이승엽,삼성,,True,126,488,0.3073770491803279,0.384,0.502,0.886,0.195,0.349,0.385,0.0,21,85,84,150,28,2,59,4,101,6,0.0,,1.0
2013,95436,이승엽,삼성,,True,111,443,0.2528216704288939,0.298,0.395,0.693,0.142,0.288,0.308,0.0,13,69,62,112,24,0,30,2,94,3,0.0,,1.0
2014,95436,이승엽,삼성,,True,127,506,0.308300395256917,0.358,0.557,0.915,0.249,0.311,0.392,0.0,32,101,83,156,30,0,40,0,77,5,3.485,,1.0
2015,95436,이승엽,삼성,,True,122,470,0.3319148936170212,0.387,0.562,0.949,0.23,0.343,0.407,0.0,26,90,87,156,28,1,40,6,71,2,1.365,,1.0
2016,95436,이승엽,삼성,,True,142,542,0.3025830258302583,0.38,0.518,0.898,0.215,0.316,0.392,0.0,27,118,91,164,32,2,65,8,89,5,2.075,,1.0
2017,95436,이승엽,삼성,,True,135,472,0.2796610169491525,0.347,0.517,0.864,0.237,0.291,0.374,101.4,24,87,65,132,30,5,47,6,85,1,0.126,2.25,1.0
2012,77154,이승우,LG,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2023,53302,이승원,키움,내야수,False,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.5,0,0,0,0,0,0,0,0,2,0,-0.089,-0.15,1.0
2024,53302,이승원,키움,내야수,False,20,37,0.1081081081081081,0.154,0.135,0.289,0.027,0.167,0.131,-36.8,0,1,3,4,1,0,2,0,13,0,-0.674,-0.64,1.0
2025,53302,이승원,키움,내야수,False,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.4,0,0,0,0,0,0,0,0,0,0,-0.038,-0.1,1.0
2014,76553,이승재,NC,,False,12,11,0.0909090909090909,0.091,0.273,0.364,0.182,0.125,0.225,0.0,0,3,1,1,0,1,0,0,3,0,-0.395,,1.0
2011,74346,이승주,넥센,,False,3,11,0.1818181818181818,0.25,0.182,0.432,0.0,0.25,0.21,0.0,0,0,0,2,0,0,1,0,3,0,0.0,,1.0
2019,64805,이승진,SK,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2021,64805,이승진,두산,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2022,64805,이승진,두산,,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2026,68529,이승헌,롯데,투수,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.757
2016,60146,이승현,LG,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2023,51454,이승현,삼성,투수,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2023,60146,이승현,삼성,투수,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2025,55712,이승현,한화,내야수,False,4,1,1.0,1.0,3.0,4.0,2.0,1.0,1.56,1064.4,0,1,1,1,0,1,0,0,0,0,0.001,0.12,1.0
2025,60146,이승현,삼성,투수,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2026,60146,이승현,삼성,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.757
2010,70820,이승호,SK,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2013,70820,이승호,NC,,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,1.0
2021,67603,이승호,키움,투수,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2016,66702,이시원,한화,,False,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,1,0,-0.056,,1.0
2017,66702,이시원,한화,,False,67,131,0.2213740458015267,0.255,0.221,0.476,0.0,0.25,0.223,14.3,0,2,23,29,0,0,5,1,15,4,-1.688,-1.03,1.0
2018,66702,이시원,한화,,False,28,46,0.2391304347826087,0.3,0.326,0.626,0.087,0.27,0.321,70.2,1,2,6,11,1,0,3,1,8,0,-0.447,0.25,1.0
2019,66702,이시원,한화,,False,14,31,0.2903225806451613,0.29,0.323,0.613,0.033,0.391,0.272,59.8,0,4,3,9,1,0,0,0,8,3,-0.109,0.02,1.0
2020,66702,이시원,한화,,False,37,38,0.1052631578947368,0.128,0.105,0.233,0.0,0.167,0.112,-49.0,0,1,5,4,0,0,0,1,14,0,-0.736,-0.63,1.0
